ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
5,2,3,783.27,269.68,50.0,3,0.06383494835752677,0,0,1,0,10,0,11288.04,0
5,2,4,521.0,543.17,423.52,1,0.8128982725527831,0,0,0,0,10,16,0.0,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,5,4893.42,6211.82,1340.2211,2,0.2738822950002248,0,1,2,1,13,15,0.0,1
5,2,5,765.93,195.31,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,10,953.6500000000001,1785.77,487.93,1,0.5116447333927542,1,2,2,1,4,18,0.0,0
2,1,12,1528.13,4881.17,0.0,0,0.0,1,2,0,1,17,0,0.0,3
8,0,1,1930.36,2361.49,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,9596.98,4354.34,7842.9813,1,0.8172343070424238,0,0,1,1,13,0,195949.48,0
2,1,1,10116.86,12814.82,0.0,0,0.0,0,0,0,1,4,0,3742.64,0
5,2,1,2224.51,2397.86,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,26,61922.03,182259.7,0.0,0,0.0,1,1,0,1,8,0,0.0,3
5,2,4,1042.02,774.19,439.0,2,0.4212970960250283,0,0,2,0,10,12,0.0,1
5,2,1,0.0,254.11,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,2427.55,2623.75,0.0,0,0.0,0,0,0,0,10,0,184.08,2
5,2,3,1830.73,1782.79,0.0,0,0.0,0,0,0,1,15,0,5157.12,1
5,2,9,1121.32,1320.66,421.5914,2,0.3759777761923448,1,0,2,0,10,19,0.0,1
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,5314.14,2
6,1,7,9330.09,5443.08,4559.14,2,0.4886490912735033,1,0,1,1,6,0,133363.14,0
5,2,1,2308.19,2493.04,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,853.82,568.51,378.98,2,0.4438640462861025,0,0,2,0,10,2,6871.56,1
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,7,7330.13,17872.73,3799.9605,1,0.5184028796215074,1,2,2,1,13,18,0.0,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,66.67,75.53,14.75,2,0.2212389380530974,0,1,2,1,11,2,3882.15,1
6,1,7,3258.88,4159.3,1123.9815,2,0.344898093823645,1,1,2,1,12,12,0.0,1
4,1,10,15512.6,15065.07,9310.28,1,0.6001753413354306,1,2,2,1,17,17,0.0,0
6,1,1,9154.16,10346.26,0.0,0,0.0,0,0,0,1,0,0,2253.26,0
5,2,4,229.95,242.27,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,1800.07,337.43,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,12,6915.25,11715.01,0.0,0,0.0,1,0,0,0,10,0,0.0,3
5,2,1,0.0,1105.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,39,0.0,48222.05,0.0,0,0.0,1,1,0,1,13,0,0.0,3
5,2,4,8312.57,4270.83,6349.3147,1,0.7638209001548257,0,0,2,0,10,1,388.45,0
4,1,3,7236.77,443.35,8471.4,1,1.170605118029176,0,0,2,1,7,1,20842.79,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,11,1391.47,1204.36,747.07,1,0.5368926387202025,1,0,2,0,10,21,1572.93,0
5,2,3,4369.78,4352.34,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,2324.1,911.68,418.95,3,0.1802633277397702,0,0,1,0,10,0,924.17,0
6,1,8,40186.34,35407.10000000001,18078.1629,2,0.4498584071104759,1,0,1,1,12,0,277290.15,0
5,2,4,2212.8,957.51,403.51,3,0.1823526753434562,0,1,1,1,8,0,56323.38,0
4,1,3,19992.92,20383.63,7206.61,2,0.3604581021681675,0,2,2,1,11,2,6787.21,1
9,1,21,55849.18,235369.08,0.0,0,0.0,1,1,0,1,6,0,0.0,3
2,1,5,0.0,57513.38,0.0,0,0.0,0,1,1,1,7,0,196102.55,0
5,2,5,1028.67,473.99,495.5665,2,0.4817545957401306,0,0,1,0,10,0,0.0,0
5,2,3,1887.8,604.41,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,6,13259.49,14076.11,10694.8613,1,0.8065816483137737,0,0,2,1,8,1,41382.64,0
9,1,8,3625.83,6022.32,1450.2832,2,0.3999865410126786,1,1,2,1,6,17,0.0,1
5,2,3,1864.84,638.43,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,12,1341.8,1539.44,343.22,2,0.2557907288716649,1,1,2,1,7,3,0.0,1
5,2,4,1070.23,751.52,358.6984,2,0.3351601057716566,0,0,2,0,10,15,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,4056.25,4369.79,0.0,0,0.0,0,0,0,0,10,0,1551.44,2
6,1,6,2111.88,1811.97,1194.87,1,0.5657849877833967,0,0,1,1,17,0,53341.43,0
4,1,2,2127.62,2729.49,0.0,0,0.0,0,0,0,1,12,0,0.0,1
5,2,1,1280.17,1361.56,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,806.47,846.8000000000002,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,18,975.76,2822.6,322.85,2,0.33087029597442,1,1,2,1,12,10,0.0,1
2,1,2,1225584.55,1671784.66,0.0,0,0.0,0,0,0,1,9,0,0.0,2
6,1,5,2306.5,1103.0,2432.5145,1,1.054634511164102,0,0,1,1,0,0,20091.3,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,18,1783.56,4592.8,161.86,3,0.09075108210545203,1,1,0,1,17,11,0.0,1
6,1,6,2697.1,3614.67,939.0083,2,0.3481547958918839,0,1,2,1,17,16,0.0,1
5,2,3,1093.36,364.24,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,2,582.59,654.3399999999999,123.7307,2,0.2123804047443313,0,0,2,1,17,2,0.0,1
6,1,1,3467.32,3823.0,0.0,0,0.0,0,0,0,1,17,0,20776.25,1
4,1,3,3730.359999999999,785.7,3971.53,1,1.064650596725249,0,0,1,1,17,0,6457.11,0
4,1,3,4192.52,5922.79,0.0,0,0.0,0,0,0,1,0,0,0.0,1
9,1,2,19502.07,23176.03,309.47,0,0.01586857190031623,0,0,2,1,13,1,9060.26,0
5,2,4,1328.97,246.6,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,10,1256.52,1526.6,250.63,3,0.1994635978734918,1,0,2,0,10,21,142.64,2
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,1399.08,2
5,2,1,1619.64,1722.78,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,3004.47,3247.3,0.0,0,0.0,0,0,0,0,10,0,12957.5,2
9,1,18,2085.99,1895.14,2710.1,1,1.29919127129085,1,1,2,1,13,8,0.0,0
9,1,9,14229.01,22278.13,13594.75,1,0.9554248679282676,1,1,2,1,12,12,6198.27,0
5,2,3,1849.54,605.75,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,12,1147.65,2986.9,429.24,2,0.3740164684354987,1,1,2,1,13,20,0.0,1
9,1,2,0.0,16610.7,0.0,0,0.0,0,0,1,1,7,0,0.0,0
2,1,9,14712.9,17828.76,10700.58,1,0.7272923760781356,1,0,2,1,17,16,0.0,0
5,2,1,0.0,822.12,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,13,1953.07,703.66,1790.39,1,0.9167054944267231,1,1,2,1,8,20,0.0,0
9,1,9,20047.39,49111.09,9327.4,2,0.4652675485437257,1,2,0,1,0,19,0.0,1
6,1,11,617.47,1222.55,0.0,0,0.0,1,1,0,1,12,0,0.0,3
6,1,8,10640.37,18798.91,2243.5413,2,0.2108518124839643,1,1,2,1,6,15,602.98,1
6,1,15,3062.79,6265.99,671.76,2,0.2193294349269783,1,1,2,1,17,4,0.0,1
6,1,5,4206.469999999999,4299.0,2393.129,1,0.5689162171607072,0,2,2,1,1,2,6636.73,0
6,1,2,50432.06,62930.21,0.0,0,0.0,0,2,0,1,15,0,4554.7,1
6,1,3,7830.24,11417.22,0.0,0,0.0,0,0,0,1,12,0,0.0,1
9,1,2,3153.73,3702.25,0.0,0,0.0,0,0,0,1,18,2,1.07,1
5,2,12,4463.74,7235.36,0.0,0,0.0,1,0,0,1,10,0,5340.85,3
5,2,3,720.51,450.46,0.0,0,0.0,0,2,0,1,1,0,0.0,3
5,2,1,3396.59,3661.69,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,7,4313.549999999999,5573.349999999999,809.1,3,0.1875717216677678,1,0,1,0,10,0,0.0,0
9,1,2,76760.20000000001,92829.23,0.0,0,0.0,0,2,0,1,17,2,0.0,3
6,1,18,6626.54,10578.85,4854.47,1,0.7325798984085208,1,1,2,1,6,6,0.0,0
5,2,1,0.0,1118.67,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,14,465.49,1458.36,622.54,1,1.337386410019549,1,1,0,1,13,7,0.0,0
5,2,4,612.75,189.06,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,16,10850.22,35023.75,1342.13,3,0.1236961093876438,1,1,2,1,0,3,0.0,1
5,2,3,1870.33,604.84,0.0,0,0.0,0,0,0,0,10,0,3164.66,3
5,2,3,2266.0,1179.83,1507.61,1,0.6653177405119153,0,0,2,0,10,1,2455.67,0
2,1,10,3074.890000000001,1336.99,4987.4,1,1.621976721118479,1,1,1,1,1,0,17471.9,0
2,1,5,8226.15,434.06,8504.21,1,1.033801960820068,0,0,1,1,8,0,20848.58,0
4,1,8,16670.0,19234.46,4731.38,2,0.2838260347930414,1,2,2,1,7,17,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1070.23,191.99,0.0,0,0.0,0,0,0,0,10,0,19470.66,3
5,2,12,1469.8,659.82,1684.88,1,1.146332834399238,1,0,0,1,10,0,0.0,0
9,1,1,0.0,1671.13,0.0,0,0.0,0,0,0,1,17,1,0.0,1
9,1,10,17997.41,47750.35,15175.0858,1,0.8431816466924964,1,2,2,1,17,18,0.0,0
5,2,1,2958.94,3189.85,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,8,1408.5,3597.74,598.66,2,0.4250337238196663,1,1,0,1,8,19,0.0,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1864.84,606.39,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,443.0500000000001,153.23,73.84,3,0.1666629048640108,0,0,1,0,10,0,216.14,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,13,665.77,2021.18,0.0,0,0.0,1,1,0,1,13,5,0.0,3
6,1,1,11720.95,3479.56,6736.18,1,0.5747128005835705,0,2,0,1,7,0,12807.22,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,1229.73,2
6,1,2,2677.85,2902.1,0.0,0,0.0,0,0,0,1,13,0,0.0,1
4,1,12,612.12,1091.93,0.0,0,0.0,1,1,0,1,7,0,0.0,3
8,0,6,457.37,1134.22,0.0,0,0.0,0,0,0,0,10,0,214.39,3
4,1,4,4508.799999999999,1664.64,3542.4002,1,0.7856636355571328,0,2,2,1,8,15,0.0,0
5,2,4,1237.59,1417.1,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,10,1028.29,1125.01,721.45,1,0.701601688239699,1,0,2,0,10,12,0.0,0
2,1,8,10576.35,25514.45,1055.7458,3,0.0998213750490481,1,1,2,1,2,12,0.0,1
9,1,4,10793.65,10569.77,3663.0,2,0.3393662014239854,0,0,1,1,17,0,6610.37,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,1069.75,2
8,0,16,605.45,1561.38,205.65,2,0.339664712197539,1,0,2,0,10,8,0.0,1
9,1,31,115795.2894,643496.41,0.0,0,0.0,1,1,0,1,16,0,933.03,3
4,1,8,82625.20999999999,105400.15,20174.67,2,0.2441708771451231,1,0,2,1,12,17,0.0,1
5,2,1,0.0,1502.49,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1862.67,604.41,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,8,2039.47,3124.92,0.0,0,0.0,1,0,0,0,10,0,1653.42,3
5,2,4,1276.15,241.9,0.0,0,0.0,0,0,0,0,10,0,1935.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,3,0.0,34389.95,0.0,0,0.0,0,0,1,1,8,0,754590.24,0
9,1,1,8060.06,8799.75,0.0,0,0.0,0,0,0,1,13,1,4255.73,0
9,1,8,5942.94,11597.95,1829.1737,2,0.3077893601483441,1,1,2,1,17,17,0.0,1
5,2,4,1613.07,1499.2,325.27,2,0.2016465497467562,0,0,2,0,10,12,0.0,1
9,1,1,579.54,637.66,0.0,0,0.0,0,0,0,1,17,2,0.0,1
6,1,3,86019.01000000001,111802.25,0.0,0,0.0,0,0,0,1,6,0,3389.98,1
6,1,1,67084.18,72667.89,0.0,0,0.0,0,0,0,1,12,0,210447.09,1
6,1,2,1106.98,905.77,0.0,0,0.0,0,0,0,1,18,0,417447.58,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,5,5620.360000000001,10074.73,501.3,3,0.08919357478880356,0,1,1,1,13,0,0.0,0
5,2,1,0.0,423.45,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,17,586.56,1924.56,429.2,1,0.7317239498090563,1,1,0,1,13,9,0.0,0
9,1,3,0.0,99281.84,0.0,0,0.0,0,0,1,1,8,0,307653.71,0
6,1,2,8600.23,7374.36,1413.07,3,0.1643060708841508,0,0,1,1,13,0,35766.07,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,19,814.07,1370.69,630.05,1,0.7739506430650924,1,1,2,1,17,8,0.0,0
2,1,3,4525.049999999999,3131.74,3315.6,1,0.7327211854012664,0,0,1,1,8,0,67297.49,0
4,1,1,727.33,877.35,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,3,2475.57,2489.48,0.0,0,0.0,0,0,0,1,10,0,702.01,3
5,2,1,0.0,777.43,0.0,0,0.0,0,0,0,0,10,0,233.01,2
6,1,19,131.72,321.85,0.0,0,0.0,1,1,0,1,12,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,9,262.6,708.05,737.88,1,2.80990099009901,1,1,0,1,17,21,0.0,0
5,2,3,1380.27,606.88,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,5,605.01,1153.41,0.0,0,0.0,0,0,0,1,7,0,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,2230.1,1109.37,78.95,0,0.03540199991031793,0,0,1,0,10,0,0.0,0
6,1,6,108272.39,35483.12,124250.1358,1,1.147569900322695,0,0,1,1,17,0,582425.75,0
2,1,28,25549.2681,94578.54,0.0,0,0.0,1,1,0,1,8,0,0.0,2
9,1,4,0.0,7942.69,0.0,0,0.0,0,0,1,1,9,0,0.0,0
9,1,2,0.0,24757.41,0.0,0,0.0,0,0,1,1,14,0,0.0,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,2608.35,2
4,1,2,29455.67,29436.36,7843.91,2,0.2662954195236435,0,2,2,1,11,1,203554.39,1
8,0,1,5948.6,7049.21,0.0,0,0.0,0,0,0,0,10,0,2215.6,2
2,1,14,5485.02,12823.63,2023.11,2,0.3688427754137633,1,1,2,1,15,4,0.0,0
5,2,1,0.0,1519.15,0.0,0,0.0,0,0,1,0,10,0,0.0,0
2,1,12,6215.25,19699.63,1744.31,2,0.2806500140782752,1,1,0,1,1,4,0.0,0
5,2,3,1478.71,1475.83,0.0,0,0.0,0,2,0,1,13,0,0.0,3
5,2,3,1864.84,606.39,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,34,0.0,36675.8,0.0,0,0.0,1,1,0,1,13,0,0.0,3
5,2,10,1068.15,1626.6,0.0,0,0.0,1,0,0,1,10,0,1741.8,3
5,2,3,1864.84,616.08,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,2045.88,2205.73,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1118.89,363.76,0.0,0,0.0,0,0,0,0,10,0,2049.48,3
9,1,15,222743.41,546005.5599999999,62539.06,2,0.2807672738780465,1,1,2,1,17,17,0.0,1
5,2,8,3703.310000000001,4253.809999999999,753.4978,2,0.2034660344394609,1,0,2,0,10,18,3761.29,1
8,0,6,659.5300000000001,1396.63,189.54,2,0.2873864721847376,0,0,2,0,10,2,425.1,1
5,2,7,11013.23,13184.47,3489.0618,2,0.3168064046605764,1,0,2,1,15,2,2689.44,1
5,2,1,0.0,774.89,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,2,1382.96,1747.39,0.0,0,0.0,0,2,0,1,12,0,0.0,3
6,1,16,5491.34,13868.23,0.0,0,0.0,1,1,0,1,15,0,0.0,2
5,2,3,1887.8,604.41,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,4,88438.94,126008.05,0.0,0,0.0,0,1,0,1,17,0,0.0,3
5,2,1,0.0,2358.29,0.0,0,0.0,0,0,0,0,10,1,0.0,2
6,1,1,3280.83,3557.71,0.0,0,0.0,0,0,0,1,0,1,0.0,1
5,2,12,110.97,96.09,46.94,2,0.4229972064521943,1,2,2,1,7,15,1809.31,1
9,1,2,27028.35,35169.4,0.0,0,0.0,0,0,0,1,12,2,0.0,1
5,2,11,1622.52,2694.68,0.0,0,0.0,1,0,0,0,10,0,0.0,3
6,1,3,667.32,894.77,0.0,0,0.0,0,0,0,1,4,0,0.0,1
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,839.59,2
5,2,3,920.28,896.12,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,1498.33,0.0,0,0.0,0,0,1,0,10,0,1804.61,0
6,1,8,1062696.96,2318467.5,0.0,0,0.0,1,0,0,1,6,0,159301.2,0
2,1,15,157315.07,327459.96,21854.95,3,0.1389247069590981,1,1,2,1,2,6,0.0,1
4,1,2,2417.75,2789.72,304.82,3,0.1260758970116844,0,2,1,1,17,0,654.49,0
5,2,4,1095.0,1253.77,0.0,0,0.0,0,0,0,1,18,0,81408.51,1
9,1,8,1865.02,4528.99,0.0,0,0.0,1,1,0,1,17,20,0.0,3
4,1,3,263.98,140.91,198.9466,1,0.7536427002045608,0,0,1,1,18,0,12759.61,0
9,1,10,30689.04,54223.53999999999,126165.04,1,4.111078091722647,1,0,0,1,15,16,0.0,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1626.97,307.39,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,5,450.13,760.01,0.0,0,0.0,0,0,0,1,9,0,25912.73,1
5,2,1,0.0,115.51,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,3,794.05,364.59,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,3840.05,3739.78,0.0,0,0.0,0,0,0,1,6,0,1940.64,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,72.18,2
9,1,2,0.0,19751.1,0.0,0,0.0,0,0,1,1,6,0,0.0,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1870.33,604.83,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,12,2077.92,5762.66,143.4,3,0.06901131901131903,1,1,2,1,17,3,0.0,2
6,1,12,2089.88,1814.36,1395.36,1,0.6676746990257812,1,1,2,1,17,17,0.0,0
9,1,1,424434.6600000001,469684.47,0.0,0,0.0,0,0,0,1,18,2,0.0,1
4,1,10,1164.73,1669.28,341.71,2,0.293381298670078,1,1,2,1,0,20,0.0,1
5,2,3,1870.33,587.34,0.0,0,0.0,0,0,0,0,10,0,558.87,3
5,2,4,644.04,194.81,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,18,1572.55,4773.95,1260.32,1,0.8014498744078089,1,1,0,1,8,10,0.0,0
5,2,7,3802.5,2314.53,2195.6514,1,0.5774231163708087,1,0,2,1,6,15,0.0,0
5,2,4,221.31,227.65,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,778.79,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,228.25,229.11,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,789.6600000000001,829.15,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,14,788.24,2521.28,477.62,1,0.6059322033898306,1,1,0,1,13,7,0.0,0
5,2,1,801.6,841.69,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,1165.68,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,794.05,364.59,0.0,0,0.0,0,0,0,0,10,0,208.82,3
4,1,3,34891.76,34683.98,13043.64,2,0.3738315292779728,0,0,2,1,13,2,7027.57,1
5,2,1,0.0,2376.91,0.0,0,0.0,0,0,1,0,10,0,704.93,0
2,1,12,23453.31,44070.45,7765.59,2,0.3311084874586999,1,1,0,1,0,3,0.0,0
6,1,2,74600.97,99567.2,0.0,0,0.0,0,0,0,1,8,0,1991781.65,0
9,1,9,166477.91,436012.0,286249.69,1,1.719445480784808,1,1,0,1,17,20,0.0,0
2,1,5,4614267.189999999,6189988.21,0.0,0,0.0,0,0,0,1,12,0,5868854.21,0
5,2,1,389.77,306.84,97.12,2,0.2491725889627216,0,0,2,0,10,1,319.07,1
9,1,5,3520.9,6302.56,0.0,0,0.0,0,0,0,1,13,15,0.0,3
5,2,1,0.0,420.89,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1849.54,590.25,0.0,0,0.0,0,0,0,0,10,0,682.54,3
5,2,1,0.0,2022.79,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,12,3104.859999999999,4638.12,718.85,2,0.2315241266917027,1,1,2,1,18,21,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,12,3117.31,2491.57,2066.96,1,0.6630588552309523,1,1,1,1,13,0,8807.4,0
9,1,1,0.0,18261.71,0.0,0,0.0,0,0,1,1,13,0,0.0,0
6,1,24,14464.63,60162.02,0.0,0,0.0,1,1,0,1,15,0,0.0,3
9,1,19,302732.6,1012463.85,0.0,0,0.0,1,1,0,1,6,0,0.0,0
5,2,1,0.0,774.89,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,3,0.0,370039.76,0.0,0,0.0,0,0,1,1,18,0,3656337.87,0
6,1,4,28806.08,35060.7,6824.36,2,0.2369069307590619,0,0,2,1,12,12,0.0,1
5,2,3,1870.33,587.35,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1870.33,604.84,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,16,2168.95,472.29,3037.37,1,1.40038728416976,1,1,2,1,13,18,0.0,0
9,1,18,70992.14,245838.85,21032.12,2,0.2962598394695525,1,1,0,1,0,9,0.0,1
6,1,3,1277.01,1697.18,0.0,0,0.0,0,0,0,1,7,0,0.0,1
7,1,9,10257.04,23888.09,0.0,0,0.0,1,1,0,1,0,0,0.0,3
9,1,10,35090.43,55079.7,13944.32,2,0.3973824202211258,1,1,2,1,8,18,0.0,1
5,2,3,3350.84,1035.46,1578.87,2,0.4711863293980017,0,0,1,0,10,0,383.59,0
4,1,2,17941.45,23292.2,0.0,0,0.0,0,1,0,1,13,0,0.0,3
11,3,1,10832.48,9327.710000000001,3835.74,2,0.3540961995775667,0,0,1,0,10,0,0.0,0
5,2,0,0.0,423.45,0.0,0,0.0,0,0,0,1,10,0,1127.38,2
4,1,3,8555.69,3787.129999999999,6591.81,1,0.7704591914854326,0,2,2,1,18,2,5279.43,0
4,1,1,1703.2,2055.19,0.0,0,0.0,0,2,0,1,12,0,4909.36,1
5,2,10,740.13,813.86,248.68,2,0.335995027900504,1,0,2,0,10,19,0.0,1
6,1,2,11894.96,13837.01,0.0,0,0.0,0,0,0,1,17,0,388.67,0
9,1,12,3731.72,7245.45,1238.67,2,0.3319300483423194,1,1,2,1,7,18,378.98,1
6,1,17,2387.04,7406.83,155.42,3,0.06510992693880287,1,1,0,1,6,10,0.0,1
4,1,3,5174.8,7329.64,0.0,0,0.0,0,0,0,1,17,0,0.0,1
6,1,17,5534.65,6128.29,4359.44,1,0.7876631765332945,1,1,1,1,8,0,400.0,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,14,1638.68,5733.65,0.0,0,0.0,1,0,0,0,10,0,0.0,3
7,1,29,381535.24,1143170.13,0.0,0,0.0,1,1,0,1,15,0,0.0,3
6,1,6,569.1700000000001,956.14,115.248,2,0.2024843192719223,0,1,2,1,17,16,0.0,1
9,1,10,77683.37,125023.79,46132.37,1,0.5938512966159939,1,2,2,1,8,19,0.0,0
6,1,6,4956.18,9079.099999999999,0.0,0,0.0,0,0,0,1,1,17,8487.98,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,837.27,884.09,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,2,16950.78,19778.81,0.0,0,0.0,0,2,0,1,12,0,2225.69,1
5,2,3,1278.0,423.79,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,2,0.0,8126.6,0.0,0,0.0,0,0,1,1,15,0,0.0,0
8,0,4,1514.87,3043.2,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,7,1429.41,1698.98,349.279,2,0.2443518654549779,1,0,2,0,10,16,1644.3,1
4,1,3,54450.17,32857.63,31703.5222,1,0.5822483602897842,0,0,1,1,17,0,445019.36,0
9,1,5,7235.69,13262.3,0.0,0,0.0,0,1,0,1,6,16,0.0,3
5,2,1,781.39,820.47,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,2,1143.84,362.4299999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,7,2718.9,3511.05,1066.6736,2,0.3923180698076428,1,0,2,1,17,12,0.0,1
2,1,16,16013.94,53268.0,0.0,0,0.0,1,1,0,1,4,8,0.0,3
5,2,3,6877.98,4979.83,352.95,3,0.05131593869130181,0,0,2,0,10,1,352.95,2
